Reactions,1A01,1A02,1A03,1A04,1A05,1A06,1A07,1A08,1A10,1A11,1A12,1B01,1B02,1B03,1B04,1B05,1B06,1B07,1B08,1B09,1B10,1B11,1B12,1C01,1C02,1C03,1C04,1C06,1C07,1C08,1C09,1C10,1C11,1C12,1D01,1D04,1D06,1D07,1D09,1D11,1D12,1E01,1E03,1E04,1E10,1E11,1E12,1F02,1F03,1F05,1F07,1F08,1F09,1F10,1F12,1G03,1G04,1G05,1G07,1G08,1G11,1G12,1H04,1H06,1H08,1H09,1H10,1H11,1H12,2A08,2B01,2B02,2B03,2B08,2D10,2D12,2E01,2E02,2E07,2E12,2F04,2F06,2F11,2F12,2G03,2G04,2G05,2G06,2G07,2G09,2G10,2G11,2G12,2H01,2H02,2H04,2H05,2H08,2H09,3A02,3A03,3A04,3A05,3A07,3A08,3A09,3A10,3A11,3A12,3B01,3B02,3B03,3B04,3B05,3B06,3B07,3B08,3B09,3B10,3B11,3B12,3C01,3C02,3C03,3C06,3C08,3C10,3C11,3C12,3D01,3D09,3D11,3D12,3E02,3E03,3E08,3E11,3E12,3F01,3F02,3F03,3F04,3F05,3F06,3F07,3F08,3F09,3F10,3F11,3F12,3G01,3G02,3G03,3G05,3H01,3H02,3H03,3H04,3H05,3H06,3H07,3H08,3H09,3H10,3H11,3H12,4A02,4A03,4A09,4A10,4A11,4B06,4B07,4B09,4B10,4B11,4C01,4C02,4C03,4C04,4C06,4C07,4C09,4C10,4C11,4D01,4D06,4D07,4D09,4D10,4D11,4E01,4E10,4E11,4F02,4F03,4F07,4F08,4F09,4F12,4G03,4G05,4G07,4G08,4G11,4H06,4H09,4H10,4H11
PSSA160,0.062689075,0.083703627,0.090580503,0.079629511,0.069529706,0.087096559,0.078408579,0.071458415,0.109150615,0.088793025,0.087069116,0.073275563,0.087096559,0.080310695,0.077490387,0.085171434,0.087096559,0.087096559,0.083703627,0.067017929,0.064271449,0.087096559,0.080087973,0.093882422,0.083703627,0.074700482,0.078614229,0.077490387,0.088793025,0.06458715,0.062689075,0.109150615,0.107454149,0.087266529,0.078605195,0.066382351,0.078194641,0.062689075,0.107454149,0.109150615,0.093585039,0.080481014,0.088793025,0.093882422,0.127379479,0.10047039,0.102526374,0.080087974,0.062689075,0.075756493,0.064443929,0.079629511,0.065794982,0.062689075,0.100234419,0.073275563,0.07884338,0.074087588,0.070888258,0.090580503,0.071752957,0.075756493,0.062689075,0.083703627,0.071585139,0.083703627,0.085171434,0.06424454,0.070036515,0.062689075,0.062689075,0.095675019,0.082007161,0.062689075,0.071485573,0.066387517,0.066387517,0.066387517,0.062689075,0.085400093,0.062689075,0.065700919,0.073327881,0.074946956,0.062689075,0.076375135,0.070039724,0.063351865,0.062689075,0.065162509,0.065726009,0.06543661,0.064176814,0.073008535,0.064805469,0.066313401,0.062689075,0.07025029,0.078614229,0.059082529,0.062689075,0.062689075,0.062689075,0.074087588,0.076375135,0.078605195,0.078408579,0.068050458,0.080087973,0.080481014,0.070039724,0.063351865,0.065162509,0.065726009,0.06543661,0.064176814,0.064805469,0.071458415,0.073275563,0.07884338,0.073661129,0.064187496,0.066313401,0.074087588,0.062689075,0.073275563,0.062689075,0.062689075,0.073008535,0.062689075,0.070036515,0.07025029,0.070250484,0.06424454,0.062689075,0.088882331,0.090580503,0.062689075,0.090580503,0.077493775,0.102526374,0.095638717,0.064456214,0.08101241,0.104240495,0.062689075,0.087266529,0.063782971,0.093585039,0.100234419,0.07843847,0.101435766,0.062689075,0.074331389,0.077375567,0.079010805,0.078624944,0.072871083,0.070020452,0.070559989,0.078018486,0.076395425,0.078438002,0.078044411,0.06913694,0.070629437,0.062689075,0.062689075,0.102526374,0.102526374,0.102526374,0.062689075,0.062689075,0.104240495,0.104240495,0.104240495,0.062689075,0.062689075,0.088793025,0.093882422,0.093976847,0.062689075,0.095638717,0.095638717,0.095638717,0.062689075,0.073275563,0.07884338,0.093585039,0.093585039,0.093585039,0.064187496,0.087266529,0.062689075,0.062689075,0.062689075,0.068050458,0.067655532,0.074793866,0.062689075,0.062689075,0.087879306,0.064176814,0.062689075,0.064093042,0.062769741,0.064398889,0.063307387,0.063032861
PSSA161,0.073888114,0.098656793,0.106762183,0.09385486,0.081950783,0.102655852,0.092415816,0.084224046,0.128649738,0.104655382,0.102623508,0.086365816,0.102655852,0.094657734,0.091333594,0.100386815,0.102655852,0.102655852,0.098656793,0.078990292,0.075753169,0.102655852,0.094395224,0.110653971,0.098656793,0.088045289,0.092658204,0.091333594,0.104655382,0.076125268,0.073888114,0.128649738,0.126650208,0.102856187,0.092647556,0.078241172,0.092163659,0.073888114,0.126650208,0.128649738,0.110303462,0.09485848,0.104655382,0.110653971,0.150135083,0.118418841,0.120842115,0.094395224,0.073888114,0.08928995,0.075956462,0.09385486,0.077548873,0.073888114,0.118140715,0.086365816,0.092928292,0.087322905,0.083552033,0.106762183,0.084571205,0.08928995,0.073888114,0.098656793,0.084373407,0.098656793,0.100386815,0.075721453,0.082548131,0.073888114,0.073888114,0.112766805,0.096657263,0.073888114,0.084256055,0.078247261,0.078247261,0.078247261,0.073888114,0.100656323,0.073888114,0.077438007,0.086427481,0.088335793,0.073888114,0.090019108,0.082551914,0.074669307,0.073888114,0.076803412,0.077467578,0.07712648,0.075641628,0.086051085,0.076382589,0.078159905,0.073888114,0.082800096,0.092658204,0.06963728,0.073888114,0.073888114,0.073888114,0.087322905,0.090019108,0.092647556,0.092415816,0.080207277,0.094395224,0.09485848,0.082551914,0.074669307,0.076803412,0.077467578,0.07712648,0.075641628,0.076382589,0.084224046,0.086365816,0.092928292,0.086820262,0.075654219,0.078159905,0.087322905,0.073888114,0.086365816,0.073888114,0.073888114,0.086051085,0.073888114,0.082548131,0.082800096,0.082800324,0.075721453,0.073888114,0.104760642,0.106762183,0.073888114,0.106762183,0.091337587,0.120842115,0.112724017,0.075970941,0.095484806,0.122862453,0.073888114,0.102856187,0.075177428,0.110303462,0.118140715,0.092451046,0.119556676,0.073888114,0.087610259,0.091198262,0.093125625,0.092670833,0.085889078,0.082529199,0.08316512,0.091956035,0.090043024,0.092450494,0.091986591,0.081487853,0.083246975,0.073888114,0.073888114,0.120842115,0.120842115,0.120842115,0.073888114,0.073888114,0.122862453,0.122862453,0.122862453,0.073888114,0.073888114,0.104655382,0.110653971,0.110765265,0.073888114,0.112724017,0.112724017,0.112724017,0.073888114,0.086365816,0.092928292,0.110303462,0.110303462,0.110303462,0.075654219,0.102856187,0.073888114,0.073888114,0.073888114,0.080207277,0.079741799,0.088155356,0.073888114,0.073888114,0.103578433,0.075641628,0.073888114,0.075542891,0.07398319,0.075903376,0.074616884,0.074293315
PTAr_b,0.572306241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586752178,0,0,0,0,0,0,0,0,1.693359428,0.572306241,0,0,0,0,0,0,0.572306241,0,0,0,0,0,0,0,0,0,0,0.572306241,0,0.588326795,0,0,0.572306241,0,0,0,0,0,0,0,0,0.572306241,0,0,0,0,0.58650652,0,0.572306241,0.572306241,0,0,0.572306241,0,0,0,0,0.572306241,0,0.572306241,0.599802219,0,0,0.572306241,0,0,0.578357035,0.572306241,0.594886919,0.348989057,0.597389263,0.431102169,0,0.591627396,0,0.572306241,0,0,0,0.572306241,0.572306241,0.572306241,0,0,0,0,0,0,0,0,0.578357035,0.594886919,0.348989061,0.597389263,0.431102169,0.591627396,0,0,0,0,0.585985753,0,0,0.572306241,0,0.572306241,0.572306241,0,0.572306241,0,0,0,0.58650652,0.572306241,0,0,0.572306241,0,0,0,0,0.588438948,0,0,0.572306241,0,0.58229273,0,0,0,0,0.572306241,0.678592208,0,0,0,0,0,0,0,0,0,0,0,0,0.572306241,0.572306241,0,0,0,0.572306241,0.572306241,0,0,0,0.572306241,0.572306241,0,0,0,0.572306241,0,0,0,0.572306241,0,0,0,0,0,0.585985753,0,0.572306241,0.572306241,0.572306241,0,0,0,0.572306241,0.572306241,0,0.431102169,0.572306241,0.430539438,0.573042663,0.938974001,0.57795099,0.575444762
PTAr_f,0,13.98678908,15.95176777,15.5795772,7.448385445,17.87477988,8.503221616,4.155677951,32.64335585,16.42778041,17.7757175,7.786803753,17.48654707,9.598599136,10.64981248,16.15381702,15.33126404,7.874779859,13.98678908,9.400894726,0,17.48614537,10.90923911,16.15096062,18.73668951,9.680707743,14.89706835,10.64981247,16.47000551,0,0,32.6433559,33.14003978,17.86738461,8.434898267,5.552400923,9.892472245,0,33.14003978,32.64335585,11.31737363,10.80892371,16.42829495,16.15096063,42.52278426,19.97820094,16.91143603,10.90923901,0,9.424814951,0,15.57957721,0.175350541,0,17.46483391,7.786803706,13.35199179,10.00533738,6.117071265,15.95914723,10.81603331,9.424814951,0,13.98678908,8.374912555,18.73668951,16.15381702,0,8.91304316,0,0,25.69558552,19.16764432,0,8.162516105,1.092096867,1.660607735,1.092096867,0,15.74683481,0,0,7.768046533,7.205406801,0,12.37327014,3.911254857,0,0,0,0,0,0,7.223076825,0,0.432320621,0,6.973397086,8.431758916,0,0,0,0,10.00533738,12.37327014,8.434898293,8.50322178,10.13183226,10.90923911,10.80892371,3.911254849,0,0,0,0,0,0,4.155677951,7.786803706,13.35199178,7.948792458,0,0.432320621,10.0053374,0,7.786803753,0,0,7.223076825,0,8.913043156,6.973397076,6.973092386,0,0,16.40547198,15.94657863,0,15.95558495,3.43225787,16.91143603,10.76109595,0,2.045939598,14.69376809,0,17.86738462,0,11.31737363,17.46483391,2.947271631,17.17476596,0,0,8.86219076,10.93416366,11.03264652,6.67736009,4.178504863,5.599234429,11.1386418,5.452053393,8.184570103,8.283248361,1.267030347,4.503797239,0,0,16.91143603,16.91143603,16.91143603,0,0,14.69376809,14.69376809,16.49755772,0,0,16.43035537,16.15096061,16.12697376,0,10.76109594,10.76109594,10.76109595,0,7.786803706,13.35199179,11.31737363,11.31737363,11.31737364,0,17.86738462,0,0,0,10.13183226,10.00320356,15.19758431,0,0,24.22796931,0,0,0,0,0,0,0
PTHRpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPATi,0.000565846,0.000755528,0.000817601,0.000718754,0.000627591,0.000786154,0.000707734,0.000645,0.000985219,0.000801466,0.000785906,0.000661402,0.000786154,0.000724903,0.000699446,0.000768777,0.000786154,0.000786154,0.000755528,0.000604919,0.000580129,0.000786154,0.000722893,0.000847405,0.000755528,0.000674264,0.00070959,0.000699446,0.000801466,0.000582979,0.000565846,0.000985219,0.000969906,0.000787688,0.000709509,0.000599183,0.000705803,0.000565846,0.000969906,0.000985219,0.00084472,0.00072644,0.000801466,0.000847405,0.001149757,0.000906869,0.000925427,0.000722893,0.000565846,0.000683796,0.000581686,0.000718754,0.000593881,0.000565846,0.000904739,0.000661402,0.000711659,0.000668732,0.000639854,0.000817601,0.000647659,0.000683796,0.000565846,0.000755528,0.000646144,0.000755528,0.000768777,0.000579886,0.000632166,0.000565846,0.000565846,0.000863585,0.000740216,0.000565846,0.000645245,0.000599229,0.000599229,0.000599229,0.000565846,0.000770841,0.000565846,0.000593032,0.000661875,0.000676489,0.000565846,0.00068938,0.000632195,0.000571829,0.000565846,0.000588172,0.000593258,0.000590646,0.000579275,0.000658992,0.000584949,0.00059856,0.000565846,0.000634095,0.00070959,0.000533293,0.000565846,0.000565846,0.000565846,0.000668732,0.00068938,0.000709509,0.000707734,0.000614239,0.000722893,0.00072644,0.000632195,0.000571829,0.000588172,0.000593258,0.000590646,0.000579275,0.000584949,0.000645,0.000661402,0.000711659,0.000664882,0.000579371,0.00059856,0.000668732,0.000565846,0.000661402,0.000565846,0.000565846,0.000658992,0.000565846,0.000632166,0.000634095,0.000634097,0.000579886,0.000565846,0.000802273,0.000817601,0.000565846,0.000817601,0.000699477,0.000925427,0.000863257,0.000581797,0.000731237,0.000940899,0.000565846,0.000787688,0.00057572,0.00084472,0.000904739,0.000708004,0.000915583,0.000565846,0.000670932,0.00069841,0.00071317,0.000709687,0.000657751,0.000632021,0.000636891,0.000704213,0.000689563,0.000708,0.000704447,0.000624046,0.000637518,0.000565846,0.000565846,0.000925427,0.000925427,0.000925427,0.000565846,0.000565846,0.000940899,0.000940899,0.000940899,0.000565846,0.000565846,0.000801466,0.000847405,0.000848257,0.000565846,0.000863257,0.000863257,0.000863257,0.000565846,0.000661402,0.000711659,0.00084472,0.00084472,0.00084472,0.000579371,0.000787688,0.000565846,0.000565846,0.000565846,0.000614239,0.000610675,0.000675107,0.000565846,0.000565846,0.000793219,0.000579275,0.000565846,0.000578519,0.000566574,0.000581279,0.000571427,0.000568949
PTRCORNt7pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44147625,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9.441476251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4.181836071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTRCTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092207971,0,0,0,4.181824567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092207971,0,0,4.181824567,4.181836071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTRCt2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44147625,0,0,0,0,0,0,0,4.430618675,0,0,0,4.181824567,0,0,0,0,0,0,9.441476251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.430618675,0,0,4.181824567,4.181836071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTRCtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.569381325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.569381326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTRCtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.181824567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.181824567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNP1_b,0.000661136,0.000882761,0.000955287,0.000839795,0.000733279,0.000918544,0.000826918,0.00075362,0.001151132,0.000936436,0.000918255,0.000772784,0.000918544,0.000846979,0.000817235,0.000898241,0.000918544,0.000918544,0.000882761,0.00070679,0.000677824,0.000918544,0.00084463,0.00099011,0.000882761,0.000787812,0.000829087,0.000817235,0.000936436,0.000681154,0.000661136,0.001151132,0.001133241,0.000920337,0.000828992,0.000700087,0.000824662,0.000661136,0.001133241,0.001151132,0.000986974,0.000848775,0.000936436,0.00099011,0.001343379,0.58895991,0,0.00084463,0.000661136,0.000798949,0.000679643,0.000839795,0.000693892,0.000661136,0.0010571,0.000772784,0.000831504,0.000781348,0.000747607,0.000955287,0.000756726,0.000798949,0.000661136,0.000882761,0.000754957,0.000882761,0.000898241,0.000677541,0.000738624,0.000661136,0.000661136,0.001009015,0.00086487,0.000661136,0.000753907,0.000700141,0.000700141,0.000700141,0.000661136,0.000900653,0.000661136,0.0006929,0.000773336,0.000790411,0.000661136,0.000805473,0.000738658,0.000668126,0.000661136,0.000687222,0.000693165,0.000690112,0.000676826,0.000769968,0.000683456,0.000699359,0.000661136,0.000740879,0.000829087,0.000623101,0.000661136,0.000661136,0.000661136,0.000781348,0.000805473,0.000828992,0.000826918,0.000717679,0.00084463,0.000848775,0.000738658,0.000668126,0.000687222,0.000693165,0.000690112,0.000676826,0.000683456,0.00075362,0.000772784,0.000831504,0.000776851,0.000676939,0.000699359,0.000781348,0.000661136,0.000772784,0.000661136,0.000661136,0.000769968,0.000661136,0.000738624,0.000740879,0.000740881,0.000677541,0.000661136,0.000937378,0.000955287,0.000661136,0.000955287,0.45363765,0,0.001008632,0.000679773,0.000854379,0.001099349,0.000661136,0.000920337,0.000672673,0.000986974,0.0010571,0.000827234,0.001069769,0.000661136,0.000783919,0.000816024,0.00083327,0.0008292,0.000768518,0.000738455,0.000744145,0.000822804,0.000805687,0.000827229,0.000823078,0.000729137,0.000744877,0.000661136,0.000661136,0,0,0,0.000661136,0.000661136,0.001099349,0.001099349,0.001099349,0.000661136,0.000661136,0.000936436,0.00099011,0.000991106,0.000661136,0.001008632,0.001008632,0.001008632,0.000661136,0.000772784,0.000831504,0.000986974,0.000986974,0.000986974,0.000676939,0.000920337,0.000661136,0.000661136,0.000661136,0.000717679,0.000713514,0.000788797,0.000661136,0.000661136,0.000926799,0.000676826,0.000661136,0.000675943,0.000661987,0.000679168,0.000667657,0.000664762
PUNP1_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.650157571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.635900941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.670492387,4.665834521,4.639298719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNP2_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.297985882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNP3_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568758815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNP3_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.268165212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.268165212,9.268165212,9.268165212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNP5_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117465928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091235371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNP5_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.628960587,0,0,0,0,0,0,0,9.296290418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.643217218,0,0,0,0,0,0,0,0,9.296290418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.608625772,4.613283636,4.63981944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNP6_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.702014116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNP7_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
